code	sse	code	volunit	decimal_point	name	pre_close	sse	sec
000830	sz	000830	100.0	2.0	鲁西化工	600.0574998855591	sz	stock_cn
000831	sz	000831	100.0	2.0	中国稀土	29.5	sz	stock_cn
000833	sz	000833	100.0	2.0	粤桂股份	6.400000095367432	sz	stock_cn
000836	sz	000836	100.0	2.0	富通信息	3778.008125066757	sz	stock_cn
000837	sz	000837	100.0	2.0	秦川机床	2040.0325002670288	sz	stock_cn
000838	sz	000838	100.0	2.0	财信发展	6338.0131249427795	sz	stock_cn
000839	sz	000839	100.0	2.0	ST国安	66.01437497138977	sz	stock_cn
000848	sz	000848	100.0	2.0	承德露露	216.03750038146973	sz	stock_cn
000850	sz	000850	100.0	2.0	华茂股份	6850.008125066757	sz	stock_cn
000851	sz	000851	100.0	2.0	高鸿股份	5.380000114440918	sz	stock_cn
000852	sz	000852	100.0	2.0	石化机械	7.070000171661377	sz	stock_cn
000856	sz	000856	100.0	2.0	冀东装备	168.05500030517578	sz	stock_cn
000858	sz	000858	100.0	2.0	五 粮 液	163.80999755859375	sz	stock_cn
000859	sz	000859	100.0	2.0	国风新材	4.900000095367432	sz	stock_cn
000860	sz	000860	100.0	2.0	顺鑫农业	68.02000045776367	sz	stock_cn
000861	sz	000861	100.0	2.0	海印股份	130.00874996185303	sz	stock_cn
000862	sz	000862	100.0	2.0	银星能源	7.699999809265137	sz	stock_cn
000863	sz	000863	100.0	2.0	三湘印象	6210.0043749809265	sz	stock_cn
000868	sz	000868	100.0	2.0	安凯客车	5.53000020980835	sz	stock_cn
000869	sz	000869	100.0	2.0	张 裕Ａ	30.75	sz	stock_cn
000875	sz	000875	100.0	2.0	吉电股份	5.409999847412109	sz	stock_cn
