code	sse	code	volunit	decimal_point	name	pre_close	sse	sec
159901	sz	159901	100.0	3.0	深100ET	3394.0078749656677	sz	etf_cn
159902	sz	159902	100.0	3.0	中小100	6594.014625072479	sz	etf_cn
159903	sz	159903	100.0	3.0	深成ETF	1.2860000133514404	sz	etf_cn
159905	sz	159905	100.0	3.0	深红利	1.909999966621399	sz	etf_cn
159906	sz	159906	100.0	3.0	深成长	29440.50378125906	sz	etf_cn
159907	sz	159907	100.0	3.0	2000ET	1.5299999713897705	sz	etf_cn
159908	sz	159908	100.0	3.0	创业板BS	1.9819999933242798	sz	etf_cn
159909	sz	159909	100.0	3.0	TMT50E	10240.503750026226	sz	etf_cn
159910	sz	159910	100.0	3.0	深F120	66.00037503242493	sz	etf_cn
159912	sz	159912	100.0	3.0	深300ET	1.4730000495910645	sz	etf_cn
159913	sz	159913	100.0	3.0	深价值	194.00012493133545	sz	etf_cn
159915	sz	159915	100.0	3.0	创业板	514.0039999485016	sz	etf_cn
159916	sz	159916	100.0	3.0	深F60ET	4.465000152587891	sz	etf_cn
159918	sz	159918	100.0	3.0	中创400	1.8969999551773071	sz	etf_cn
159919	sz	159919	100.0	3.0	300ETF	7874.006124973297	sz	etf_cn
159920	sz	159920	100.0	3.0	恒生ETF	1.1160000562667847	sz	etf_cn
159922	sz	159922	100.0	3.0	500ETF	6.14900016784668	sz	etf_cn
159923	sz	159923	100.0	3.0	D100ET	1.6720000505447388	sz	etf_cn
159925	sz	159925	100.0	3.0	南方300	1.9019999504089355	sz	etf_cn
159928	sz	159928	100.0	3.0	消费ETF	27648.50312501192	sz	etf_cn
159929	sz	159929	100.0	3.0	医药ETF	1.5010000467300415	sz	etf_cn
159930	sz	159930	100.0	3.0	能源ETF	1.149999976158142	sz	etf_cn
159931	sz	159931	100.0	3.0	金融ETF	1.4160000085830688	sz	etf_cn
159933	sz	159933	100.0	3.0	金地ETF	578.0073750019073	sz	etf_cn
159934	sz	159934	100.0	3.0	黄金ETF	4.297999858856201	sz	etf_cn
159935	sz	159935	100.0	3.0	景顺500	1.8350000381469727	sz	etf_cn
159936	sz	159936	100.0	3.0	可选消费	1.6929999589920044	sz	etf_cn
159937	sz	159937	100.0	3.0	黄金9999	4.335000038146973	sz	etf_cn
159938	sz	159938	100.0	3.0	医药	14592.503343760967	sz	etf_cn
159939	sz	159939	100.0	3.0	信息技术	5888.501156270504	sz	etf_cn
159940	sz	159940	100.0	3.0	金融	25856.503468751907	sz	etf_cn
159941	sz	159941	100.0	3.0	纳指ETF	21248.50378125906	sz	etf_cn
159943	sz	159943	100.0	3.0	深证ETF	1.121999979019165	sz	etf_cn
159944	sz	159944	100.0	3.0	材料ETF	28928.501593768597	sz	etf_cn
159945	sz	159945	100.0	3.0	能源	30208.50306248665	sz	etf_cn
159948	sz	159948	100.0	3.0	创业板EF	1410.0002501010895	sz	etf_cn
159949	sz	159949	100.0	3.0	创业板50	27648.501124978065	sz	etf_cn
159952	sz	159952	100.0	3.0	创业ETF	1.2910000085830688	sz	etf_cn
159954	sz	159954	100.0	3.0	H股ETF	13312.502874970436	sz	etf_cn
159956	sz	159956	100.0	3.0	创业板F	1.3309999704360962	sz	etf_cn
159957	sz	159957	100.0	3.0	创业板HX	1.3940000534057617	sz	etf_cn
159958	sz	159958	100.0	3.0	创业板ET	1.281000018119812	sz	etf_cn
159959	sz	159959	100.0	3.0	央企ETF	1.3869999647140503	sz	etf_cn
159960	sz	159960	100.0	3.0	恒生国企	13312.502874970436	sz	etf_cn
159961	sz	159961	100.0	3.0	深100	1.684999942779541	sz	etf_cn
159964	sz	159964	100.0	3.0	创业板PA	1.3730000257492065	sz	etf_cn
159965	sz	159965	100.0	3.0	央视50	1.3179999589920044	sz	etf_cn
159966	sz	159966	100.0	3.0	创价值	0.4819999933242798	sz	etf_cn
159967	sz	159967	100.0	3.0	创成长	1792.500656247139	sz	etf_cn
159968	sz	159968	100.0	3.0	ZZ500E	7.00600004196167	sz	etf_cn
159969	sz	159969	100.0	3.0	深100P	1.2209999561309814	sz	etf_cn
159970	sz	159970	100.0	3.0	深100ET	4.818999767303467	sz	etf_cn
159971	sz	159971	100.0	3.0	创业100	1.4869999885559082	sz	etf_cn
159972	sz	159972	100.0	3.0	5年地债	114.83999633789062	sz	etf_cn
159973	sz	159973	100.0	3.0	民企100	1.3389999866485596	sz	etf_cn
159974	sz	159974	100.0	3.0	央企创新	1.4769999980926514	sz	etf_cn
159975	sz	159975	100.0	3.0	深100SZ	4352.503593742847	sz	etf_cn
159976	sz	159976	100.0	3.0	湾创ETF	31744.50362497568	sz	etf_cn
159977	sz	159977	100.0	3.0	创业板TH	898.0032498836517	sz	etf_cn
159980	sz	159980	100.0	3.0	有色ETF	1.5019999742507935	sz	etf_cn
159981	sz	159981	100.0	3.0	能源化工	1.444000005722046	sz	etf_cn
159982	sz	159982	100.0	3.0	中证500	1.4390000104904175	sz	etf_cn
159983	sz	159983	100.0	3.0	大湾区	1.0859999656677246	sz	etf_cn
159984	sz	159984	100.0	3.0	湾区基金	32768.5039999485	sz	etf_cn
159985	sz	159985	100.0	3.0	豆粕ETF	1.8880000114440918	sz	etf_cn
159987	sz	159987	100.0	3.0	创新ETF	1.468999981880188	sz	etf_cn
159990	sz	159990	100.0	3.0	小盘价值	1.2330000400543213	sz	etf_cn
159991	sz	159991	100.0	3.0	创大盘	0.4429999887943268	sz	etf_cn
159992	sz	159992	100.0	3.0	创新药	20224.50240623951	sz	etf_cn
159993	sz	159993	100.0	3.0	龙头券商	28160.503312528133	sz	etf_cn
159994	sz	159994	100.0	3.0	5GETF	23552.500625014305	sz	etf_cn
159995	sz	159995	100.0	3.0	芯片ETF	1.0390000343322754	sz	etf_cn
159996	sz	159996	100.0	3.0	家电ETF	1.1690000295639038	sz	etf_cn
159997	sz	159997	100.0	3.0	电子ETF	30976.502343773842	sz	etf_cn
159998	sz	159998	100.0	3.0	计算机	32256.503812491894	sz	etf_cn
510010	sh	510010	100.0	3.0	治理ETF	1.3880000114440918	sh	etf_cn
510020	sh	510020	100.0	3.0	超大ETF	2754.014125108719	sh	etf_cn
510030	sh	510030	100.0	3.0	价值ETF	19200.50203126669	sh	etf_cn
